ccode,year,outputgap,CAPB,primarybalance,cyclicalcomponent,diffoutputgap,diffCAPB,diffprimarybalance,diffcyclicalcomponent,realGDP_growth,PDebt,FinancialCrisis,EuroCrisis,CovidCrisis,CovidOne,CovidTwo,US_outputgap_instrument,CAB,fiscalbalance,difffiscalbalance,diffCAB,Election,inflation,rGDP,TaxRev
DEU,1998,-0.045958,-2.5437,0.647947881,0.423134352,0.5898556,0.078,0.27543966,0.19743966,1.993910813,59.5347,0,0,0,0,0,0.93,-2.5437,-2.120565648,0.279102967,0.078,1,0.911185287,2437.285,45.5783799
DEU,1999,0.2958627,-1.8683,1.149615624,0.438267665,0.3418207,0.6754,0.501667743,-0.173732257,1.869676019,60.3874,0,0,0,0,0,1.67,-1.8683,-1.430032335,0.690533313,0.6754,0,0.585433126,2483.283,46.4928526
DEU,2000,1.6048793,-2.3935,1.339036164,1.064721298,1.3090166,-0.5252,0.189420541,0.714620541,2.870907636,59.3398,0,0,0,0,0,1.8,-2.3935,-1.328778702,0.101253633,-0.5252,0,1.44026826,2555.609,46.1730889
DEU,2001,1.8053739,-3.9354,-0.000783546,1.360315739,0.2004946,-1.5419,-1.33981971,0.20208029,1.667497539,58.193,0,0,0,0,0,-0.78,-3.9354,-2.575084261,-1.246305559,-1.5419,0,1.983856859,2598.581,44.3908052
DEU,2002,0.3009845,-4.0267,-0.756172326,0.732485074,-1.5043894,-0.0913,-0.75538878,-0.66408878,-0.198188938,59.9458,0,0,0,0,0,-2.05,-4.0267,-3.294214926,-0.719130665,-0.0913,1,1.420805651,2593.436,43.9965516
DEU,2003,-1.5597658,-2.9181,-0.662020027,-0.213336147,-1.8607503,1.1086,0.094152299,-1.014447701,-0.702575967,63.5383,0,0,0,0,0,-1.87,-2.9181,-3.131436147,0.162778779,1.1086,0,1.034227688,2575.279,44.5999901
DEU,2004,-1.5428149,-2.5566,-0.456172039,-0.29394622,0.0169509,0.3615,0.205847987,-0.155652013,1.168245343,65.2009,0,0,0,0,0,-0.49,-2.5566,-2.85054622,0.280889927,0.3615,0,1.665733489,2605.541,43.4573396
DEU,2005,-1.9904643,-2.3162,-0.483698288,-0.520304153,-0.4476494,0.2404,-0.027526249,-0.267926249,0.729045835,67.5463,0,0,0,0,0,0.67,-2.3162,-2.836504153,0.014042067,0.2404,1,1.546909639,2624.606,43.5013613
DEU,2006,0.3690385,-1.8391,0.926787473,0.386703208,2.3595028,0.4771,1.410485762,0.933385762,3.745396535,66.8871,0,0,0,0,0,1.23,-1.8391,-1.452396792,1.384107361,0.4771,0,1.577428237,2724.772,43.582144
DEU,2007,1.9567708,-0.7253,2.668546011,0.962252962,1.5877323,1.1138,1.741758538,0.627958538,2.9330322,64.1583,0,0,0,0,0,1.1,-0.7253,0.236952962,1.689349753,1.1138,0,2.298341844,2805.874,43.6586186
DEU,2008,1.6519897,-0.949,2.32548793,0.842676191,-0.3047811,-0.2237,-0.343058081,-0.119358081,0.955301597,65.6816,1,0,0,0,0,-0.79,-0.949,-0.106323809,-0.34327677,-0.2237,0,2.628381706,2832.807,44.0831497
DEU,2009,-4.8872171,-0.6874,-0.445246215,-2.055887751,-6.5392068,0.2616,-2.770734146,-3.032334146,-5.86234886,73.1566,1,0,0,0,0,-4.97,-0.6874,-2.743287751,-2.636963943,0.2616,1,0.312737584,2671.512,45.0498215
DEU,2010,-2.0364336,-3.3523,-1.732714216,-0.599993426,2.8507835,-2.6649,-1.287468001,1.377431999,4.094883599,81.9947,0,0,0,0,0,-3.84,-3.3523,-3.952293426,-1.209005674,-2.6649,0,1.103809155,2783.178,43.7629855
DEU,2011,0.9380214,-1.3542,1.515908154,0.525700829,2.974455,1.9981,3.24862237,1.25052237,3.850111891,79.4172,0,1,0,0,0,-3.82,-1.3542,-0.828499171,3.123794255,1.9981,0,2.075174631,2892.423,44.3570219
DEU,2012,0.4405295,-0.2127,2.203930579,0.221552654,-0.4974919,1.1415,0.688022424,-0.453477576,0.417633946,80.7452,0,1,0,0,0,-3.19,-0.2127,0.008852654,0.837351825,1.1415,0,2.008490835,2904.528,44.9273124
DEU,2013,-0.6558701,0.3705,1.791011535,-0.332223101,-1.0963996,0.5832,-0.412919043,-0.996119043,0.436637962,78.3225,0,0,0,0,0,-3,0.3705,0.038276899,0.029424245,0.5832,1,1.504721054,2917.238,44.9843669
DEU,2014,-0.0371004,0.5983,2.149153715,-0.02950596,0.6187697,0.2278,0.35814218,0.13034218,2.185465253,75.2791,0,0,0,0,0,-2.46,0.5983,0.56879404,0.530517141,0.2278,0,0.906797906,2981.695,44.8825762
DEU,2015,-0.2750665,1.0992,2.348768029,-0.141291239,-0.2379661,0.5009,0.199614314,-0.301285686,1.48091673,71.9465,0,0,0,0,0,-1.6,1.0992,0.957908761,0.389114721,0.5009,0,0.514420542,3026.18,45.1016463
DEU,2016,0.3036604,1.0073,2.38793398,0.172028327,0.5787269,-0.0919,0.039165952,0.131065952,2.20550509,68.9544,0,0,0,0,0,-1.77,1.0073,1.179328327,0.221419566,-0.0919,0,0.4917486,3093.664,45.5140777
DEU,2017,1.6480975,0.5054,2.479074916,0.891429582,1.3444371,-0.5019,0.091140935,0.593040935,2.644931219,64.6237,0,0,0,0,0,-1.42,0.5054,1.396829582,0.217501255,-0.5019,1,1.509496572,3176.581,45.5112391
DEU,2018,1.4865214,1.1641,3.020216211,0.872470276,-0.1615761,0.6587,0.541141295,-0.117558705,1.080186799,61.2445,0,0,0,0,0,-0.46,1.1641,2.036570276,0.639740694,0.6587,0,1.7321677,3211.08,46.2385907
DEU,2019,1.4951377,0.7176,2.45323131,0.880656709,0.0086163,-0.4465,-0.566984901,-0.120484901,1.049970047,58.8983,0,0,0,0,0,-0.1,0.7176,1.598256709,-0.438313568,-0.4465,0,1.445666974,3244.973,46.4622627
DEU,2020,-3.8861501,-2.3545,-3.857819211,-2.15358809,-5.3812878,-3.0721,-6.311050521,-3.238950521,-4.677323052,68.7171,0,0,1,1,0,-5.17,-2.3545,-4.50808809,-6.106344799,-3.0721,0,0.50668995,3096.69,46.5287924
DEU,2021,-1.995332,-2.7039,-3.428524676,-1.370183643,1.8908181,-0.3494,0.429294535,0.778694535,2.851558531,69.3374,0,0,1,0,1,-1.53,-2.7039,-4.074083643,0.434004446,-0.3494,1,3.142969616,3186.265,47.7722356
DNK,1995,0.2700132,-3.7791,0.206932127,1.31196359,NA,NA,NA,NA,2.982718997,71.393,0,0,0,0,0,-0.45,-3.7791,-2.46713641,NA,NA,0,2.083608374,1524.939,54.9059895
DNK,1996,0.8989707,-3.0121,0.299052909,1.275262599,0.6289575,0.767,0.092120782,-0.674879218,2.858794692,68.261,0,0,0,0,0,-0.23,-3.0121,-1.736837401,0.730299008,0.767,0,2.126298122,1569.163,55.5158868
DNK,1997,1.7500408,-2.231,0.368201961,1.367180872,0.8510701,0.7811,0.069149052,-0.711950948,3.208871034,64.278,0,0,0,0,0,0.42,-2.231,-0.863819128,0.873018273,0.7811,0,2.182166778,1620.332,54.7072613
DNK,1998,1.5243089,-1.2864,0.401866856,1.003944253,-0.2257319,0.9446,0.033664895,-0.910935105,2.193943469,60.279,0,0,0,0,0,0.93,-1.2864,-0.282455747,0.581363381,0.9446,1,1.845651172,1656.274,55.0067321
DNK,1999,2.1556969,-0.4009,0.500678202,1.047168692,0.631388,0.8855,0.098811346,-0.786688654,2.90538453,56.764,0,0,0,0,0,1.67,-0.4009,0.646268692,0.928724439,0.8855,0,2.49779549,1705.101,55.4021348
DNK,2000,3.5333956,-0.1939,0.585424695,1.659589189,1.3776987,0.207,0.084746493,-0.122253507,3.678385044,52.354,0,0,0,0,0,1.8,-0.1939,1.465689189,0.819420497,0.207,0,2.903281941,1768.989,54.5740993
DNK,2001,2.3982723,-0.272,0.477871462,1.170105269,-1.1351233,-0.0781,-0.107553232,-0.029453232,0.819756323,48.508,0,0,0,0,0,-0.78,-0.272,0.898105269,-0.56758392,-0.0781,1,2.337870047,1783.55,53.9779692
DNK,2002,1.2782293,-0.7683,0.330705105,0.756034937,-1.120043,-0.4963,-0.147166357,0.349133643,0.465289094,49.081,0,0,0,0,0,-2.05,-0.7683,-0.012265063,-0.910370333,-0.4963,0,2.424436655,1791.868,53.198923
DNK,2003,0.3715956,-0.352,0.283984964,0.245259502,-0.9066337,0.4163,-0.046720142,-0.463020142,0.389281208,46.15,0,0,0,0,0,-1.87,-0.352,-0.106740498,-0.094475435,0.4163,0,2.075078164,1798.857,53.5062006
DNK,2004,1.7596371,1.0367,0.510881483,0.683598107,1.3880415,1.3887,0.22689652,-1.16180348,2.633218779,44.156,0,0,0,0,0,-0.49,1.0367,1.720298107,1.827038605,1.3887,0,1.154356972,1846.854,55.0705551
DNK,2005,2.709988,3.3588,0.810840039,0.911850999,0.9503509,2.3221,0.299958556,-2.022141444,2.309793998,37.412,0,0,0,0,0,0.67,3.3588,4.270650999,2.550352892,2.3221,1,1.817814582,1890.009,56.1965256
DNK,2006,4.8565577,2.1266,0.816110714,2.352626397,2.1465697,-1.2322,0.005270675,1.237470675,3.838379803,31.549,0,0,0,0,0,1.23,2.1266,4.479226397,0.208575398,-1.2322,0,1.924221305,1963.965,54.8168467
DNK,2007,4.0099291,2.6586,0.813238159,1.922971688,-0.8466286,0.532,-0.002872555,-0.534872555,0.90512346,27.346,0,0,0,0,0,1.1,2.6586,4.581571688,0.102345291,0.532,1,1.693265863,1981.822,54.6118738
DNK,2008,1.8481575,2.0853,0.575196188,0.868216098,-2.1617716,-0.5733,-0.238041971,0.335258029,-0.51331883,33.313,1,0,0,0,0,-0.79,2.0853,2.953516098,-1.62805559,-0.5733,0,3.416267944,1971.675,53.5846863
DNK,2009,-4.1024184,-0.3818,-0.104124918,-2.082880315,-5.9505759,-2.4671,-0.679321106,1.787778894,-5.030997649,40.182,1,0,0,0,0,-4.97,-0.3818,-2.464680315,-5.418196413,-2.4671,0,1.304709911,1874.934,53.7381776
DNK,2010,-3.158171,-0.8501,-0.099875171,-1.638413422,0.9442474,-0.4683,0.004249747,0.472549747,1.853711307,42.588,0,0,0,0,0,-3.84,-0.8501,-2.488513422,-0.023833108,-0.4683,0,2.310924444,1910.014,53.9630121
DNK,2011,-2.6931281,-0.4695,-0.010566503,-1.439237349,0.4650429,0.3806,0.089308668,-0.291291332,1.327888535,46.071,0,1,0,0,0,-3.82,-0.4695,-1.908737349,0.579776074,0.3806,1,2.75868226,1935.546,54.373557
DNK,2012,-3.3337443,-1.5269,-0.213258403,-1.769039423,-0.6406162,-1.0574,-0.2026919,0.8547081,0.226243273,44.894,0,1,0,0,0,-3.19,-1.5269,-3.295939423,-1.387202074,-1.0574,0,2.397914856,1939.93,54.4644736
DNK,2013,-3.4033352,0.7689,0.054606188,-1.945206337,-0.0695909,2.2958,0.267864591,-2.027935409,0.92900401,44.046,0,0,0,0,0,-3,0.7689,-1.176306337,2.119633086,2.2958,0,0.78907178,1958.036,54.5847302
DNK,2014,-3.0338265,2.9314,0.338831062,-1.826477434,0.3695087,2.1625,0.284224873,-1.878275127,1.606455977,44.27,0,0,0,0,0,-2.46,2.9314,1.104922566,2.281228903,2.1625,0,0.564020507,1989.745,56.3621407
DNK,2015,-2.3948895,0.081,0.028892486,-1.37878687,0.638937,-2.8504,-0.309938576,2.540461424,2.315544623,39.774,0,0,0,0,0,-1.6,0.081,-1.29778687,-2.402709436,-2.8504,1,0.452034154,2036.356,53.1980598
DNK,2016,-1.2377933,0.6231,0.163053843,-0.728041455,1.1570962,0.5421,0.134161357,-0.407938643,3.194377349,37.193,0,0,0,0,0,-1.77,0.6231,-0.104941455,1.192845414,0.5421,0,0.25,2102.455,52.372649
DNK,2017,-0.4930901,2.0767,0.348927546,-0.273611016,0.7447032,1.4536,0.185873703,-1.267726297,2.782670944,35.893,0,0,0,0,0,-1.42,2.0767,1.803088984,1.90803044,1.4536,0,1.14713217,2161.781,52.3357927
DNK,2018,-0.5593501,1.0898,0.212615681,-0.317021085,-0.06626,-0.9869,-0.136311865,0.850588135,1.970030084,34,0,0,0,0,0,-0.46,1.0898,0.772778915,-1.03031007,-0.9869,0,0.813609467,2204.791,51.3087379
DNK,2019,-0.3337683,4.2605,0.65929895,-0.09029556,0.2255818,3.1707,0.446683269,-2.724016731,2.092618761,33.567,0,0,0,0,0,-0.1,4.2605,4.17020444,3.397425525,3.1707,1,0.758131573,2251.415,53.5807807
DNK,2020,-4.1314597,2.2503,0.049368003,-2.435777293,-3.7976914,-2.0102,-0.609930947,1.400269053,-2.083684073,42.103,0,0,1,1,0,-5.17,2.2503,-0.185477293,-4.355681733,-2.0102,0,0.420711942,2204.988,53.2514066
DNK,2021,-1.9853309,3.5193,0.411960415,-1.028254517,2.1461288,1.269,0.362592412,-0.906407588,4.586593303,37.313,0,0,1,0,1,-1.53,3.5193,2.491045483,2.676522777,1.269,0,1.853045473,2308.477,53.3491813
ESP,1995,-3.4128567,-4.751,-1.173943712,0.533941596,NA,NA,NA,NA,2.720086288,61.5424,0,0,0,0,0,-0.45,-4.751,-4.217058404,NA,NA,0,4.673803324,716.137,37.3114367
ESP,1996,-2.999124,-4.0723,-0.557327215,0.288132521,0.4137327,0.6787,0.616616497,-0.062083503,2.625747977,65.4076,0,0,0,0,0,-0.23,-4.0723,-3.784167479,0.432890925,0.6787,1,3.558845646,735.19,36.9862818
ESP,1997,-1.7209928,-2.8295,0.454469283,0.247780349,1.2781312,1.2428,1.011796498,-0.231003502,3.635681115,64.2495,0,0,0,0,0,0.42,-2.8295,-2.581719651,1.202447828,1.2428,0,1.971074001,762.411,37.6139104
ESP,1998,-0.0048616,-2.622,0.999669574,0.788451618,1.7161312,0.2075,0.545200291,0.337700291,4.29927952,62.306,0,0,0,0,0,0.93,-2.622,-1.833548382,0.748171269,0.2075,0,1.83432997,795.904,38.3215256
ESP,1999,1.4511912,-2.1055,1.57670406,1.204979352,1.4560528,0.5165,0.577034486,0.060534486,4.392588908,60.8039,0,0,0,0,0,1.67,-2.1055,-0.900520648,0.933027734,0.5165,0,2.310348206,831.644,38.6872758
ESP,2000,3.7480109,-3.3983,1.536771086,2.506937211,2.2968197,-1.2928,-0.039932975,1.252867025,5.113023056,57.8153,0,0,0,0,0,1.8,-3.3983,-0.891362789,0.009157858,-1.2928,1,3.433515494,875.272,37.9459166
ESP,2001,4.3358934,-3.0435,2.021580654,2.677743691,0.5878825,0.3548,0.484809569,0.130009569,3.857578257,54.0495,0,0,0,0,0,-0.78,-3.0435,-0.365756309,0.52560648,0.3548,0,3.589834208,909.696,37.9582963
ESP,2002,3.9772691,-2.6912,1.92903149,2.427067992,-0.3586243,0.3523,-0.092549164,-0.444849164,2.694395185,51.2499,0,0,0,0,0,-2.05,-2.6912,-0.264132008,0.101624301,0.3523,0,3.065656913,934.54,38.3206235
ESP,2003,3.4073944,-2.4093,1.660049748,2.085993224,-0.5698747,0.2819,-0.268981742,-0.550881742,2.93830085,47.7117,0,0,0,0,0,-1.87,-2.4093,-0.323306776,-0.059174768,0.2819,0,3.038888374,962.407,38.0001147
ESP,2004,3.1471761,-1.9884,1.679831217,1.890601251,-0.2602183,0.4209,0.019781469,-0.401118531,3.075027896,45.3655,0,0,0,0,0,-0.49,-1.9884,-0.097798749,0.225508027,0.4209,1,3.039248744,992.461,38.7224427
ESP,2005,3.1924461,-0.6743,2.770842257,1.819973355,0.04527,1.3141,1.09101104,-0.22308896,3.586926365,42.4302,0,0,0,0,0,0.67,-0.6743,1.145673355,1.243472104,1.3141,0,3.368814078,1028.706,39.7126457
ESP,2006,3.7365963,-0.1067,3.631566049,2.172110811,0.5441502,0.5676,0.860723792,0.293123792,4.020798636,39.0639,0,0,0,0,0,1.23,-0.1067,2.065410811,0.919737455,0.5676,0,3.515575832,1070.911,40.5598397
ESP,2007,3.5191116,-0.2147,3.479766672,2.107504228,-0.2174847,-0.108,-0.151799377,-0.043799377,3.54123935,35.7646,0,0,0,0,0,1.1,-0.2147,1.892804228,-0.172606583,-0.108,0,2.786797398,1109.514,41.1413254
ESP,2008,1.4212726,-5.4208,-3.007146151,0.824230914,-2.097839,-5.2061,-6.486912823,-1.280812823,0.883233169,39.712,1,0,0,0,0,-0.79,-5.4208,-4.596569086,-6.489373314,-5.2061,1,4.075343418,1119.357,36.8703815
ESP,2009,-3.5644437,-9.1479,-9.150978022,-1.646245293,-4.9857163,-3.7271,-6.143831871,-2.416731871,-3.835869684,53.2613,1,0,0,0,0,-4.97,-9.1479,-10.79414529,-6.197576207,-3.7271,0,-0.287813098,1077.233,34.954733
ESP,2010,-4.6309311,-6.762,-7.237336958,-2.270573408,-1.0664874,2.3859,1.913641064,-0.472258936,0.162877513,60.5153,0,0,0,0,0,-3.84,-6.762,-9.032573408,1.761571885,2.3859,0,1.79986458,1078.989,36.5077575
ESP,2011,-6.0597528,-6.1219,-6.773744181,-2.972432435,-1.4288217,0.6401,0.463592777,-0.176507223,-0.81770759,69.8504,0,1,0,0,0,-3.82,-6.1219,-9.094332435,-0.061759027,0.6401,1,3.196101865,1070.202,36.4150661
ESP,2012,-8.6320862,-6.3974,-7.728615594,-4.080796378,-2.5723334,-0.2755,-0.954871412,-0.679371412,-3.004116397,89.9829,0,1,0,0,0,-3.19,-6.3974,-10.47819638,-1.383863943,-0.2755,0,2.44612781,1038.53,37.9199282
ESP,2013,-9.5622824,-1.8219,-3.548249156,-4.96678476,-0.9301962,4.5755,4.180366438,-0.395133562,-1.445795697,100.5201,0,0,0,0,0,-3,-1.8219,-6.78868476,3.689511618,4.5755,0,1.408581147,1023.623,38.8649755
ESP,2014,-8.3174564,-1.1476,-2.352427741,-4.426650157,1.244826,0.6743,1.195821415,0.521521415,1.374419378,105.1046,0,0,0,0,0,-2.46,-1.1476,-5.574250157,1.214434603,0.6743,0,-0.151114818,1037.789,39.2361441
ESP,2015,-5.0900665,-2.2726,-2.150113354,-2.768434647,3.2273899,-1.125,0.202314387,1.327314387,3.763457764,103.3474,0,0,0,0,0,-1.6,-2.2726,-5.041034647,0.53321551,-1.125,1,-0.500365751,1077.59,38.752494
ESP,2016,-2.6502554,-2.7176,-1.50497904,-1.481768512,2.4398111,-0.445,0.645134314,1.090134314,2.986265248,102.802,0,0,0,0,0,-1.77,-2.7176,-4.199368512,0.841666135,-0.445,1,-0.202598,1110.255,38.1789126
ESP,2017,-0.4521945,-2.8333,-0.590528384,-0.306200358,2.1980609,-0.1157,0.914450655,1.030150655,2.930285872,101.8543,0,0,0,0,0,-1.42,-2.8333,-3.139500358,1.059868154,-0.1157,0,1.956076372,1143.27,38.2126354
ESP,2018,1.0186942,-3.2031,-0.165422185,0.505897751,1.4708887,-0.3698,0.425106199,0.794906199,2.262985903,100.4655,0,0,0,0,0,-0.46,-3.2031,-2.697202249,0.44229811,-0.3698,0,1.674981343,1169.437,39.2337809
ESP,2019,2.0956752,-4.3142,-0.834247685,1.054519349,1.076981,-1.1111,-0.6688255,0.4422745,2.063748871,98.3107,0,0,0,0,0,-0.1,-4.3142,-3.259680651,-0.562478402,-1.1111,1,0.699519007,1193.822,39.2564139
ESP,2020,-9.134158,-4.8148,-7.678415206,-5.017613678,-11.2298332,-0.5006,-6.844167521,-6.343567521,-11.45457544,119.9506,0,0,1,1,0,-5.17,-4.8148,-9.832413678,-6.572733027,-0.5006,0,-0.322753056,1064.616,41.4902473
ESP,2021,-4.9106386,-3.9409,-4.820122614,-3.095405122,4.2235194,0.8739,2.858292592,1.984392592,5.002231074,118.4365,0,0,1,0,1,-1.53,-3.9409,-7.036305122,2.796108556,0.8739,0,3.093135138,1119.225,43.7285851
EST,1995,-2.5449007,2.2852,0.475670261,-1.968852756,NA,NA,NA,NA,4.427280141,7.95,0,0,0,0,0,-0.45,2.2852,0.316347244,NA,NA,1,28.77661382,9.24191,40.7493605
EST,1996,-2.030918,0.6392,0.085890624,-0.768495541,0.5139827,-1.646,-0.389779637,1.256220363,4.824740592,7.4838,0,0,0,0,0,-0.23,0.6392,-0.129295541,-0.445642785,-1.646,0,23.05034333,9.69874,38.5872711
EST,1997,4.5627415,-0.0963,1.080671525,1.021344679,6.5936595,-0.7355,0.994780901,1.730280901,12.26604168,6.8751,0,0,0,0,0,0.42,-0.0963,0.925044679,1.05434022,-0.7355,0,10.58187882,10.96443,38.8628909
EST,1998,2.6996505,-2.0688,-0.07938396,1.722286278,-1.863091,-1.9725,-1.160055485,0.812444515,4.248231603,5.927,0,0,0,0,0,0.93,-2.0688,-0.346513722,-1.271558401,-1.9725,0,8.208333344,11.44026,38.3202985
EST,1999,-3.6372485,-1.5318,-1.339071972,0.02270057,-6.336899,0.537,-1.259688012,-1.796688012,-0.425895992,6.4362,0,0,0,0,0,1.67,-1.5318,-1.50909943,-1.162585708,0.537,1,3.296110966,11.39164,36.8048915
EST,2000,-0.3857897,0.1194,0.106439088,-0.152761505,3.2514588,1.6512,1.44551106,-0.20568894,9.610677858,5.1137,0,0,0,0,0,1.8,0.1194,-0.033361505,1.475737924,1.6512,0,4.018489441,12.54079,36.2982935
EST,2001,-0.2280652,0.3098,0.219902447,-0.205477679,0.1577245,0.1904,0.113463359,-0.076936641,5.830370717,4.7717,0,0,0,0,0,-0.78,0.3098,0.104322321,0.137683827,0.1904,0,5.748279879,13.2937,35.1649547
EST,2002,0.2495142,0.2968,0.374332646,-0.06584382,0.4775794,-0.013,0.154430199,0.167430199,6.551923794,5.6618,0,0,0,0,0,-2.05,0.2968,0.23095618,0.126633858,-0.013,0,3.571912718,14.19386,36.2923741
EST,2003,1.1700485,1.2268,1.173158453,-0.186789401,0.9205343,0.93,0.798825806,-0.131174194,7.325286081,5.6001,0,0,0,0,0,-1.87,1.2268,1.040010599,0.809054419,0.93,1,1.334991038,15.27263,36.8325894
EST,2004,1.6160483,1.6089,1.591665281,-0.150548367,0.4459998,0.3821,0.418506828,0.036406828,6.582520864,5.1128,0,0,0,0,0,-0.49,1.6089,1.458351633,0.418341034,0.3821,0,3.048111117,16.31178,36.4542529
EST,2005,4.6333491,-1.1269,0.872642255,1.874209743,3.0173008,-2.7358,-0.719023025,2.016776975,9.099568702,4.6997,0,0,0,0,0,0.67,-1.1269,0.747309743,-0.711041889,-2.7358,0,4.079714254,17.86571,34.8426865
EST,2006,8.3513093,-1.1683,2.291299471,3.335282524,3.7179602,-0.0414,1.418657216,1.460057216,9.317680456,4.629,0,0,0,0,0,1.23,-1.1683,2.166982524,1.41967278,-0.0414,0,4.437620424,19.6104,36.3263721
EST,2007,11.0841175,-2.6462,2.508472149,5.013030879,2.7328082,-1.4779,0.217172678,1.695072678,7.305659239,3.7649,0,0,0,0,0,1.1,-2.6462,2.366830879,0.199848355,-1.4779,1,6.601326077,21.0967,36.4775296
EST,2008,2.9878927,-4.0998,-2.087646147,1.835653329,-8.0962248,-1.4536,-4.596118296,-3.142518296,-5.268360218,4.5096,1,0,0,0,0,-0.79,-4.0998,-2.264146671,-4.630977551,-1.4536,0,10.36235799,20.01402,36.8027315
EST,2009,-11.2170095,3.2607,-1.472600996,-4.869441243,-14.2049022,7.3605,0.615045151,-6.745454849,-15.81642489,7.2397,1,0,0,0,0,-4.97,3.2607,-1.608741243,0.655405428,7.3605,0,-0.078408338,17.08616,43.661627
EST,2010,-8.4781,4.3103,0.214376283,-4.163896685,2.7389095,1.0496,1.686977278,0.637377278,2.414864983,6.661,0,0,0,0,0,-3.84,4.3103,0.146403315,1.755144558,1.0496,0,2.972045099,17.50379,40.4644158
EST,2011,-2.6165775,2.357,1.019214131,-1.418181894,5.8615225,-1.9533,0.804837849,2.758137849,7.011409496,6.1605,0,1,0,0,0,-3.82,2.357,0.938818106,0.792414791,-1.9533,1,4.981901385,18.7751,38.5099231
EST,2012,-0.7540784,0.0796,-0.164887554,-0.342805598,1.8624991,-2.2774,-1.184101685,1.093298315,3.177200018,9.8372,0,1,0,0,0,-3.19,0.0796,-0.263205598,-1.202023704,-2.2774,0,3.933399844,19.3812,38.9586687
EST,2013,-0.9116784,0.6234,0.24238112,-0.451566399,-0.1576,0.5438,0.407268674,-0.136531326,1.447890914,10.228,0,0,0,0,0,-3,0.6234,0.171833601,0.435039199,0.5438,0,2.780566571,19.66386,38.6044362
EST,2014,-0.1367163,0.7742,0.766623907,-0.074624872,0.7749621,0.1508,0.524242787,0.373442787,2.966910645,10.6239,0,0,0,0,0,-2.46,0.7742,0.699575128,0.527741527,0.1508,0,-0.106175176,20.25601,38.472723
EST,2015,-0.7262894,0.4664,0.168412543,-0.353804185,-0.5895731,-0.3078,-0.598211363,-0.290411363,1.836070868,10.0691,0,0,0,0,0,-1.6,0.4664,0.112595815,-0.586979313,-0.3078,1,-0.492325959,20.63136,39.6382013
EST,2016,-0.3432343,-0.2452,-0.384908947,-0.174360117,0.3830551,-0.7116,-0.55332149,0.15827851,3.106819175,9.9968,0,0,0,0,0,-1.77,-0.2452,-0.419560117,-0.532155932,-0.7116,0,0.1486849,21.2824,38.9853554
EST,2017,1.7100033,-1.3064,-0.476587579,0.794576562,2.0532376,-1.0612,-0.091678632,0.969521368,5.630486687,9.1216,0,0,0,0,0,-1.42,-1.3064,-0.511823438,-0.09226332,-1.0612,0,3.417235487,22.51508,38.7612284
EST,2018,1.9494346,-1.5029,-0.587020328,0.879353962,0.2394313,-0.1965,-0.11043275,0.08606725,4.050692047,8.2401,0,0,0,0,0,-0.46,-1.5029,-0.623546038,-0.1117226,-0.1965,0,3.436326921,23.44582,38.8915357
EST,2019,1.9526761,-0.8271,0.172941072,0.968293435,0.0032415,0.6758,0.7599614,0.0841614,4.01466099,8.5583,0,0,0,0,0,-0.1,-0.8271,0.141193435,0.764739473,0.6758,1,2.277259312,24.40624,39.5560412
EST,2020,-4.498931,-3.4097,-6.015286788,-2.645100033,-6.4516071,-2.5826,-6.188227859,-3.605627859,-2.99551032,18.9961,0,0,1,1,0,-5.17,-3.4097,-6.054800033,-6.195993468,-2.5826,0,-0.444531144,23.68599,40.28918
EST,2021,-0.0456348,-2.3307,-2.776981511,-0.478997702,4.4532962,1.079,3.238305277,2.159305277,8.019147005,18.0525,0,0,1,0,1,-1.53,-2.3307,-2.809697702,3.24510233,1.079,0,4.653166811,25.66364,39.984214
FIN,1995,-2.363819,-4.5492,-1.521979269,0.40929841,NA,NA,NA,NA,4.130380614,55.1512,0,0,0,0,0,-0.45,-4.5492,-4.13990159,NA,NA,1,0.791239374,137.708,55.1258765
FIN,1996,-1.7263015,-2.2417,0.582188362,-0.039636888,0.6375175,2.3075,2.104167631,-0.203332369,3.601538764,55.3057,0,0,0,0,0,-0.23,-2.2417,-2.281336888,1.858564701,2.3075,0,0.62919429,142.758,56.2503061
FIN,1997,0.8157565,-1.6895,2.115184992,0.795573718,2.542058,0.5522,1.532996629,0.980796629,6.141297596,52.2151,0,0,0,0,0,0.42,-1.6895,-0.893926282,1.387410606,0.5522,0,1.19255877,151.8,54.8503253
FIN,1998,1.8480212,0.563,3.847574076,0.692890566,1.0322647,2.2525,1.732389085,-0.520110915,5.313481251,46.8268,0,0,0,0,0,0.93,0.563,1.255890566,2.149816848,2.2525,0,1.399473806,160.084,53.9610206
FIN,1999,1.7011922,0.6772,3.527695391,0.610688794,-0.146829,0.1142,-0.319878685,-0.434078685,4.286383548,44.0547,0,0,0,0,0,1.67,0.6772,1.287888794,0.031998228,0.1142,1,1.162231539,167.095,52.6474203
FIN,2000,2.9533008,5.1346,7.601705578,0.312415238,1.2521086,4.4574,4.074010187,-0.383389813,5.612852913,42.4547,0,0,0,0,0,1.8,5.1346,5.447015238,4.159126445,4.4574,0,3.042100842,176.742,54.7983759
